datetime,symbol,open,high,low,close,volume
2023-11-25 01:00:00,COINBASE:AAVEUSD,99.26,101.85,97.28,99.64,42506.769
2023-11-26 01:00:00,COINBASE:AAVEUSD,99.62,103.23,96.22,97.9,63611.783
2023-11-27 01:00:00,COINBASE:AAVEUSD,97.88,99.09,93.31,97.23,35812.025
2023-11-28 01:00:00,COINBASE:AAVEUSD,97.24,99.02,92.87,96.97,45244.377
2023-11-29 01:00:00,COINBASE:AAVEUSD,97.05,98.92,95.41,96.47,27974.188
2023-11-30 01:00:00,COINBASE:AAVEUSD,96.44,98.38,95.0,98.29,27494.752
2023-12-01 01:00:00,COINBASE:AAVEUSD,98.32,101.82,98.03,100.17,38031.576
2023-12-02 01:00:00,COINBASE:AAVEUSD,100.19,104.88,99.8,104.42,31861.679
2023-12-03 01:00:00,COINBASE:AAVEUSD,104.45,106.01,101.24,102.74,37273.716
2023-12-04 01:00:00,COINBASE:AAVEUSD,102.79,104.91,97.78,99.97,71674.751
2023-12-05 01:00:00,COINBASE:AAVEUSD,99.93,100.64,95.45,98.7,61665.601
2023-12-06 01:00:00,COINBASE:AAVEUSD,98.72,100.46,95.37,96.32,48917.929
2023-12-07 01:00:00,COINBASE:AAVEUSD,96.27,99.64,94.6,98.66,52641.967
2023-12-08 01:00:00,COINBASE:AAVEUSD,98.67,100.83,95.86,99.46,69051.702
2023-12-09 01:00:00,COINBASE:AAVEUSD,99.49,104.88,97.6,98.66,116166.248
2023-12-10 01:00:00,COINBASE:AAVEUSD,98.76,99.91,95.63,97.92,55695.831
2023-12-11 01:00:00,COINBASE:AAVEUSD,97.92,98.37,87.67,91.62,75079.999
2023-12-12 01:00:00,COINBASE:AAVEUSD,91.58,93.7,90.41,92.58,51807.109
2023-12-13 01:00:00,COINBASE:AAVEUSD,92.6,95.27,88.2,94.8,58228.529
2023-12-14 01:00:00,COINBASE:AAVEUSD,94.86,107.81,92.28,107.21,175527.308
2023-12-15 01:00:00,COINBASE:AAVEUSD,107.27,118.79,103.96,108.18,250669.945
2023-12-16 01:00:00,COINBASE:AAVEUSD,108.15,109.1,103.55,104.69,107082.94
2023-12-17 01:00:00,COINBASE:AAVEUSD,104.69,105.37,99.55,99.96,60753.307
2023-12-18 01:00:00,COINBASE:AAVEUSD,99.99,100.85,93.23,99.32,103398.612
2023-12-19 01:00:00,COINBASE:AAVEUSD,99.29,107.78,98.62,101.35,104399.704
2023-12-20 01:00:00,COINBASE:AAVEUSD,101.29,105.69,98.85,100.07,69625.903
2023-12-21 01:00:00,COINBASE:AAVEUSD,100.11,102.08,98.62,101.68,67306.48
2023-12-22 01:00:00,COINBASE:AAVEUSD,101.67,102.56,98.3,100.15,60840.299
2023-12-23 01:00:00,COINBASE:AAVEUSD,100.15,102.14,95.57,99.47,64337.17
2023-12-24 01:00:00,COINBASE:AAVEUSD,99.49,103.79,97.84,99.7,83723.07
2023-12-25 01:00:00,COINBASE:AAVEUSD,99.7,105.09,98.38,102.79,87807.224
2023-12-26 01:00:00,COINBASE:AAVEUSD,102.81,109.89,98.4,103.0,157729.393
2023-12-27 01:00:00,COINBASE:AAVEUSD,103.08,113.3,99.07,112.06,141806.928
2023-12-28 01:00:00,COINBASE:AAVEUSD,112.06,129.8,112.06,118.88,276070.238
2023-12-29 01:00:00,COINBASE:AAVEUSD,119.0,122.52,108.38,112.34,124277.253
2023-12-30 01:00:00,COINBASE:AAVEUSD,112.36,117.46,110.83,110.99,89334.128
2023-12-31 01:00:00,COINBASE:AAVEUSD,110.99,118.77,106.51,108.59,98909.581
2024-01-01 01:00:00,COINBASE:AAVEUSD,108.59,116.45,107.71,116.23,49963.54
2024-01-02 01:00:00,COINBASE:AAVEUSD,116.24,120.0,108.94,110.35,112579.776
2024-01-03 01:00:00,COINBASE:AAVEUSD,110.36,113.06,96.98,102.85,159344.637
2024-01-04 01:00:00,COINBASE:AAVEUSD,102.96,105.58,101.29,103.9,87223.429
2024-01-05 01:00:00,COINBASE:AAVEUSD,104.02,108.59,99.28,103.03,89904.934
2024-01-06 01:00:00,COINBASE:AAVEUSD,103.0,103.32,97.16,99.42,46475.608
2024-01-07 01:00:00,COINBASE:AAVEUSD,99.43,100.58,93.76,94.91,46272.676
2024-01-08 01:00:00,COINBASE:AAVEUSD,94.94,100.24,88.52,99.15,119042.068
2024-01-09 01:00:00,COINBASE:AAVEUSD,99.1,99.37,92.42,96.48,74079.252
2024-01-10 01:00:00,COINBASE:AAVEUSD,96.44,110.22,96.06,107.12,132642.919
2024-01-11 01:00:00,COINBASE:AAVEUSD,107.12,118.1,106.33,109.57,142579.27
2024-01-12 01:00:00,COINBASE:AAVEUSD,109.65,113.95,99.77,102.95,97488.909
2024-01-13 01:00:00,COINBASE:AAVEUSD,102.95,107.75,100.67,106.04,35446.2
2024-01-14 01:00:00,COINBASE:AAVEUSD,106.06,106.06,99.07,99.41,38600.952
2024-01-15 01:00:00,COINBASE:AAVEUSD,99.42,103.25,99.23,101.89,44198.38
2024-01-16 01:00:00,COINBASE:AAVEUSD,101.82,110.81,101.74,103.57,115739.435
2024-01-17 01:00:00,COINBASE:AAVEUSD,103.53,104.11,99.88,101.28,50855.833
2024-01-18 01:00:00,COINBASE:AAVEUSD,101.24,101.58,95.42,96.78,39645.018
2024-01-19 01:00:00,COINBASE:AAVEUSD,96.82,97.74,91.69,96.96,51594.844
2024-01-20 01:00:00,COINBASE:AAVEUSD,96.96,98.56,95.98,97.39,35894.765
2024-01-21 01:00:00,COINBASE:AAVEUSD,97.29,98.6,96.31,96.34,24746.635
2024-01-22 01:00:00,COINBASE:AAVEUSD,96.39,97.1,90.38,91.63,47561.417
2024-01-23 01:00:00,COINBASE:AAVEUSD,91.65,93.51,84.16,89.64,70504.404
2024-01-24 01:00:00,COINBASE:AAVEUSD,89.61,90.63,88.26,89.88,20197.19
2024-01-25 01:00:00,COINBASE:AAVEUSD,89.87,89.97,86.83,88.71,19025.475
2024-01-26 01:00:00,COINBASE:AAVEUSD,88.63,91.69,87.46,91.34,18870.59
2024-01-27 01:00:00,COINBASE:AAVEUSD,91.42,92.18,90.33,91.56,12536.16
2024-01-28 01:00:00,COINBASE:AAVEUSD,91.59,93.49,90.11,91.2,23081.573
2024-01-29 01:00:00,COINBASE:AAVEUSD,91.11,93.93,90.3,93.71,22259.363
2024-01-30 01:00:00,COINBASE:AAVEUSD,93.61,95.66,92.22,93.02,31643.786
2024-01-31 01:00:00,COINBASE:AAVEUSD,93.05,93.35,85.06,85.84,78806.78
2024-02-01 01:00:00,COINBASE:AAVEUSD,85.84,86.16,82.86,83.9,58114.24
2024-02-02 01:00:00,COINBASE:AAVEUSD,83.89,86.5,82.29,85.86,75617.681
2024-02-03 01:00:00,COINBASE:AAVEUSD,85.85,86.81,84.88,85.66,23883.622
2024-02-04 01:00:00,COINBASE:AAVEUSD,85.62,85.78,82.83,83.11,14584.353
2024-02-05 01:00:00,COINBASE:AAVEUSD,83.1,85.84,81.48,84.12,29570.114
2024-02-06 01:00:00,COINBASE:AAVEUSD,84.08,85.38,82.43,84.54,20252.292
2024-02-07 01:00:00,COINBASE:AAVEUSD,84.55,84.95,82.24,84.29,44698.212
